centro_codigo|centro_nombre|centro_tipo_codigo|centro_tipo_desc_abreviada|centro_tipo_descripcion|centro_titular|centro_titularidad|contacto_email1|contacto_fax|contacto_telefono1|contacto_telefono2|contacto_telefono3|contacto_telefono4|contacto_web|dat_codigo|dat_nombre|direccion_codigo_postal|direccion_coor_x|direccion_coor_y|direccion_numero|direccion_via_nombre|direccion_via_tipo|distrito_codigo|distrito_nombre|municipio_codigo|municipio_nombre|centro_titularidad_pro|promedio_x|promedio_y|distancia
28015586|NUESTRA SEÑORA DE LA ESTRELLA|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|COLEGIO NTRA. SRA. DE LA ESTRELLA S.L.|PRIVADO CONCERTADO|cc.nsdelaestrella.madrid@educa.madrid.org|914399551|914372234|""|""|""|http://www.educa.madrid.org/cc.nsdelaestrella.madrid|5|Madrid-Capital|28038|443975|4471702|1|del Barco Sinaia|CALLE|13|Puente de Vallecas|079|Madrid|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|4525.732456106104
28015653|OBISPO PERELLO|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|MISIONEROS SAGRADOS CORAZONES|PRIVADO CONCERTADO|cc.obispoperello.madrid@educa.madrid.org|914073547|914060000|914073600|""|""|http://www.obispoperello.es|5|Madrid-Capital|28027|444963|4476355|22|de la Virgen del Sagrario|CALLE|15|Ciudad Lineal|079|Madrid|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|5130.595673640412
28015756|VALDEBERNARDO|042|IES|INSTITUTO DE EDUCACIÓN SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|ies.valdebernardo.madrid@educa.madrid.org|913016148|913016099|""|""|""|http://www.educa.madrid.org/ies.valdebernardo.madrid|5|Madrid-Capital|28032|447474|4472917|1|de Indalecio Prieto|BULEV|19|Vicálvaro|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|7482.10632888313
28015847|EL CID|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|COLEGIOS Y ACADEMIAS IPAVACHE, S.L.|PRIVADO CONCERTADO|cc.elcid.madrid@educa.madrid.org|917760262|917760262|""|""|""|http://www.educa.madrid.org/cc.elcid.madrid|5|Madrid-Capital|28032|448586|4472769|34|de San Cipriano|CALLE|19|Vicálvaro|079|Madrid|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|8459.761582853265
28015902|DIVINA PASTORA|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|FUNDACION EDUCATIVA FRANCISCANAS ANA MOGAS|PRIVADO CONCERTADO|cc.dpastora.madrid@educa.madrid.org|915538504|915341012|""|""|""|http://www.divinapastoramad.com|5|Madrid-Capital|28003|440443|4477261|142|de Santa Engracia|CALLE|07|Chamberí|079|Madrid|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|2972.7680446392274
28015987|INMACULADA CONCEPCION|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|CONGREGACION DE RELIGIOSAS AGUSTINAS MISIONERAS|PRIVADO CONCERTADO|cc.inmaculadaconcepcion.madrid@educa.madrid.org|915782732|914314420|""|""|""|http://www.colegioinmaculadaconcepcion.org|5|Madrid-Capital|28001|442555|4475354|25|del General Díaz Porlier|CALLE|04|Salamanca|079|Madrid|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|2523.834128227051
28016219|LOS LAPAZARES|004|CPR INF|CENTRO PRIVADO DE EDUCACIÓN INFANTIL|LOS LAPAZARES,S.L.UNIPERSONAL|PRIVADO|lapazares@materclem.es|914771327|914775628|""|""|""|www.materclem.es|5|Madrid-Capital|28053|443795|4471436|6|de Antonio Durán Tovar|CALLE|13|Puente de Vallecas|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|6838.359293903184
28016256|REINADO DEL CORAZON DE JESUS|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|SOCIEDAD EDUCATIVA REINADO, S.L. UNIPERSONAL|PRIVADO CONCERTADO|cc.reinadodelcorazondejesus.madrid@educa.madrid.org|915517939|915517462|915514411|""|""|https://colegioreinadomadrid.es|5|Madrid-Capital|28007|443042|4473287|19|de Walía|CALLE|03|Retiro|079|Madrid|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|2954.0359647899813
28016268|SAGRADO CORAZON|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|HIJAS DE LA CARIDAD DE SAN VICENTE DE PAUL|PRIVADO CONCERTADO|cc.scorazoncentro.madrid@educa.madrid.org|913540217|913653604|913653602|""|""|http://www.sagradocorazonmadrid.com|5|Madrid-Capital|28005|439480|4473708|14|de Don Pedro|CALLE|01|Centro|079|Madrid|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|979.15056347487
28016271|CENTRO CULTURAL SALMANTINO|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|CENTRO CULTURAL SALMANTINO, S.L.|PRIVADO CONCERTADO|cc.salmantino.madrid@educa.madrid.org|914786571|914786571|646323315|914789110|""|http://centroculturalsalmantino.com|5|Madrid-Capital|28053|443612|4471850|6|del Puerto de Pajares|CALLE|13|Puente de Vallecas|079|Madrid|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|4144.29451897386
28016645|SAN ALBERTO MAGNO|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|COLEGIO SAN ALBERTO MAGNO, SOC.CCOP.LDA.|PRIVADO CONCERTADO|cc.sanalbertomagno.madrid@educa.madrid.org|915651281|915693684|""|""|""|http://www.colegiosam.com/|5|Madrid-Capital|28019|438596|4472679|1|de Iván de Vargas|TRVA|11|Carabanchel|079|Madrid|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|2321.980692553642
28016694|COLEGIO NUESTRA SEÑORA DE LORETO FESD|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|FUNDACION EDUCATIVA SANTO DOMINGO|PRIVADO CONCERTADO|cc.nsdeloreto.madrid@educa.madrid.org|915772838|915765008|""|""|""|http://www.loretomadrid.fesd.es/|5|Madrid-Capital|28001|442366|4475493|42|del Príncipe de Vergara|CALLE|04|Salamanca|079|Madrid|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|2419.475630809313
28016712|MATER PURISSIMA|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|FUNDACION EDUCATIVA JESUITINAS|PRIVADO CONCERTADO|cc.materpurissima.madrid@educa.madrid.org|915001210|914758054|914758058|""|""|http://www.jesuitinasmater.es|5|Madrid-Capital|28026|440420|4470700|4|de la Madre Cándida María de Jesús|CALLE|12|Usera|079|Madrid|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|3596.932891500008
28016839|LOS ALAMOS|021|CPR EE|CENTRO PRIVADO DE EDUCACIÓN ESPECIAL|ASOCIACION PADRE/MADRES Y PROFESIONALES ¡SÍ PUEDO!|PRIVADO CONCERTADO|cc.losalamos.madrid@educa.madrid.org|917869338|917863295|0|""|""|http://www.asociacionsipuedo.org|5|Madrid-Capital|28053|443508|4469415|229|Sur|RONDA|13|Puente de Vallecas|079|Madrid|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|5858.261566659701
28017145|LOS PINOS|008|EIPR|ESCUELA INFANTIL PRIVADA|ARGENTINA MARTINEZ RODRIGUEZ, MANUEL RODRIGUEZ CARNERO|PRIVADO|nuria@escuelainfantillospinos.com|0|917250761|""|""|""|info@escuelainfantillospinos.com|5|Madrid-Capital|28028|443740|4474936|38|de José Celestino Mutis|CALLE|04|Salamanca|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|4553.654800377829
28017182|SIGLO XXI|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|COIS-SIGLO XXI SDAD.COOP.MADRILEÑA DE ENSEÑANZA|PRIVADO CONCERTADO|cc.sigloxxi.madrid@educa.madrid.org|914374493|914375000|""|""|""|http://www.colegiosigloxxi.org|5|Madrid-Capital|28030|443904|4473386|8|de Lituania|CALLE|14|Moratalaz|079|Madrid|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|3750.7134397077825
28017339|NEBRIJA-ROSALES|015|CPR INF-PRI|CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA|NEBRIJA-ROSALES, SDAD. COOP. MADRILEÑA|PRIVADO CONCERTADO|cc.nebrijarosales.madrid@educa.madrid.org|914657541|914650315|""|""|""|http://www.educa.madrid.org/cc.nebrijarosales.madrid|5|Madrid-Capital|28047|436820|4471426|10-12|de Carlos Domingo|CALLE|10|Latina|079|Madrid|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|4482.110570996095
28017649|LICEO VERSALLES|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|LICEO VERSALLES S.L.|PRIVADO CONCERTADO|cc.liceoversalles.madrid@educa.madrid.org|913323151|913325654|""|""|""|http://www.educa.madrid.org/cc.liceoversalles.madrid|5|Madrid-Capital|28031|447173|4469963|9|del Puerto de Somosierra|CALLE|18|Villa de Vallecas|079|Madrid|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|8153.395812083973
28017741|SAN JOSE|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|HH. MARIA MADRE DE LA IGLESIA|PRIVADO CONCERTADO|cc.sanjosetetuan.madrid@educa.madrid.org|915716433|915717414|""|""|""|http://www.colegiosanjosemadrid.es|5|Madrid-Capital|28039|440495|4479296|43|del Marqués de Viana|CALLE|06|Tetuán|079|Madrid|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|5007.7153367614355
28017753|SAN JOSE|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|HIJAS DE MARIA AUXILIADORA|PRIVADO CONCERTADO|cc.sanjose.madrid@educa.madrid.org|913774618|913674075|608695837|""|""|http://www.salesianassanjose.es|5|Madrid-Capital|28017|445775|4475581|87|de Emilio Ferrari|CALLE|15|Ciudad Lineal|079|Madrid|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|5658.6495607595725
28017777|SANTA CRUZ|015|CPR INF-PRI|CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA|PROFES.ASOCIADOS COL.STA.CRUZ SDAD.COOP.LDA.|PRIVADO CONCERTADO|cc.santacruz.madrid@educa.madrid.org|913270590|913040609|""|""|""|http://colegiosantacruz.es|5|Madrid-Capital|28037|446415|4475870|7|de Miguel Fleta|CALLE|20|San Blas-Canillejas|079|Madrid|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|6349.069654781843
28017807|UNION CHRETIENNE DE ST.CHAUMOND (FRANC.)|094|CEXTRAN ESP|CENTRO DOCENTE EXTRANJERO EN ESPAÑA|RELIGIOSAS DE LA UNION CRISTIANA DE SAINT CHAUMOND|PRIVADO|direction@saintchaumond.es|915633619|915635250|""|""|""|http://www.saintchaumond.es|5|Madrid-Capital|28002|442258|4477474|30-32|de Rodríguez Marín|CALLE|05|Chamartín|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|2729.999948109533
28017844|NUESTRA SEÑORA DEL PILAR|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|FUNDACION TRILEMA|PRIVADO CONCERTADO|cc.ntrasrapilar.madrid@educa.madrid.org|""|914502012|""|""|""|http://www.trilemamadrid.org|5|Madrid-Capital|28039|439850|4479407|62|de Sánchez Preciados|CALLE|09|Moncloa-Aravaca|079|Madrid|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|5130.211698629894
28017893|SAN MARTIN|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|MARTIN MACIAS, S.A.|PRIVADO CONCERTADO|cc.sanmartin.madrid@educa.madrid.org|914300018|914390624|914300018|""|""|http://www.educa.madrid.org/cc.sanmartin.madrid|5|Madrid-Capital|28030|444922|4473579|106|del Doctor García Tapia|AVDA|14|Moratalaz|079|Madrid|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|4711.752674350741
28017996|PARQUE CONDE DE ORGAZ|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|PARQUE CONDE DE ORGAZ S.L.|PRIVADO|secretaria.academica@montessori.es|913884066|913001344|913884066|""|""|http://www.montessori.es|5|Madrid-Capital|28043|445281|4477930|25|de Gregorio Benítez|CALLE|16|Hortaleza|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|5781.974012827943
28018061|AGORA|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|SOCIEDAD DE ENSEÑANZA COLEGIO ÁGORA, S.L.|PRIVADO CONCERTADO|cc.agora.madrid@educa.madrid.org|917421813|917421891|""|""|""|http://www.educa.madrid.org/cc.agora.madrid|5|Madrid-Capital|28027|445292|4477553|17|del Marqués de Portugalete|CALLE|15|Ciudad Lineal|079|Madrid|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|5991.416063605351
28018344|SANTA TERESA DE JESUS|042|IES|INSTITUTO DE EDUCACIÓN SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|ies.santateresa.madrid@educa.madrid.org|915418034|915415996|""|""|""|http://www.educa.madrid.org/ies.santateresa.madrid|5|Madrid-Capital|28013|439759|4474678|9|del Fomento|CALLE|01|Centro|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|444.01352129048774
28018356|SANTAMARCA|042|IES|INSTITUTO DE EDUCACIÓN SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|ies.santamarca.madrid@educa.madrid.org|913450683|913505122|913595561|""|""|http://www.educa.madrid.org/ies.santamarca.madrid|5|Madrid-Capital|28016|442848|4478607|34|de Puerto Rico|CALLE|05|Chamartín|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|4924.987325557586
28018368|SANTA ENGRACIA|042|IES|INSTITUTO DE EDUCACIÓN SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|ies.santaengracia.madrid@educa.madrid.org|914472290|914477234|914477236|""|""|http://www.educa.madrid.org/ies.santaengracia.madrid|5|Madrid-Capital|28010|440903|4475696|13|de Santa Engracia|CALLE|07|Chamberí|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|1424.7367591629438
28018371|CATEDRA DE PEDIATRIA, HOSPITAL CLINICO|036|A. HOSP.|AULA HOSPITALARIA|COMUNIDAD DE MADRID|PÚBLICO|cpee.hospitalclinico.madrid@educa.madrid.org|913303553|913303400|""|""|""|http://www.educa.madrid.org/cpee.hospitalclinico.madrid|5|Madrid-Capital|28040|438984|4476839|2|del Profesor Martín Lagos|CALLE|09|Moncloa-Aravaca|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|2632.972428831073
28018381|ORTEGA Y GASSET|042|IES|INSTITUTO DE EDUCACIÓN SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|ies.ortegaygasset.madrid@educa.madrid.org|915413941|915476635|""|""|""|http://www.educa.madrid.org/ies.ortegaygasset.madrid|5|Madrid-Capital|28008|437594|4475928|4|SANTA FE|CALLE|09|Moncloa-Aravaca|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|2943.130483829499
28018393|ALCALDE DE MOSTOLES|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.alcaldedemostoles.madrid@educa.madrid.org|915095129|917055465|""|""|""|http://www.educa.madrid.org/cp.alcaldedemostoles.madrid|5|Madrid-Capital|28044|434112|4470279|9|de Aldeanueva de la Vera|CALLE|10|Latina|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|7362.839751373965
28018401|AMADEO VIVES|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.amadeovives.madrid@educa.madrid.org|917199055|917183389|682253011|""|""|http://www.educa.madrid.org/cp.amadeovives.madrid|5|Madrid-Capital|28047|435862|4472094|6|de los Yébenes|CALLE|10|Latina|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|4914.529741942307
28018423|INSTITUTO POLITECNICO N.1 DEL EJERCITO|042|IES|INSTITUTO DE EDUCACIÓN SECUNDARIA|MINISTERIO DE DEFENSA|PÚBLICO|ies.numerounoejercito.madrid@educa.madrid.org|0|""|""|""|""|http://www.educa.madrid.org/ies.numerounoejercito.madrid|5|Madrid-Capital|28044|436089|4469070|17|de Carabanchel Alto|AVDA|11|Carabanchel|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|6770.589948677649
28018435|EMILIO CASTELAR|042|IES|INSTITUTO DE EDUCACIÓN SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|ies.emiliocastelar.madrid@educa.madrid.org|914729058|914713243|914723397|""|""|http://www.educa.madrid.org/ies.emiliocastelar.madrid|5|Madrid-Capital|28019|438043|4471168|4|de Río de Oro|CALLE|11|Carabanchel|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|3931.0107550631014
28018459|DOCTOR TOLOSA LATOUR|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.tolosalatour.madrid@educa.madrid.org|917777679|917784794|""|""|""|http://www.educa.madrid.org/cp.tolosalatour.madrid|5|Madrid-Capital|28018|445490|4470347|4|de los Asturianos|CALLE|13|Puente de Vallecas|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|6747.9294586619735
28018460|ARCIPRESTE DE HITA|042|IES|INSTITUTO DE EDUCACIÓN SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|ies.arciprestedehita.madrid@educa.madrid.org|915073457|917858510|""|""|""|http://www.educa.madrid.org/ies.arciprestedehita.madrid|5|Madrid-Capital|28053|443017|4469775|6|Sur|RONDA|13|Puente de Vallecas|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|5507.515189936873
28018472|SAN CRISTOBAL DE LOS ANGELES|042|IES|INSTITUTO DE EDUCACIÓN SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|ies.sancristobal.madrid@educa.madrid.org|915053607|917972584|917973830|""|""|http://www.educa.madrid.org/ies.sancristobal.madrid|5|Madrid-Capital|28021|441427|4466031|7|de los Pinazo|PLAZA|17|Villaverde|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|8545.781301589646
28018484|CARLOS MARIA RODRIGUEZ DE VALCARCEL|042|IES|INSTITUTO DE EDUCACIÓN SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|ies.rodriguezdevalcarcel.madrid@educa.madrid.org|914393014|914393570|""|""|""|http://www.educa.madrid.org/ies.rodriguezdevalcarcel.madrid|5|Madrid-Capital|28030|444677|4472926|4|del Encuentro|PLAZA|14|Moratalaz|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|4779.946425354425
28018496|MARTINEZ MONTAÑES|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.martinezmontanes.madrid@educa.madrid.org|917738878|917738878|""|""|""|http://www.educa.madrid.org/cp.martinezmontanes.madrid|5|Madrid-Capital|28030|446164|4472571|223|de Hacienda de Pavones|CALLE|14|Moratalaz|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|6303.264168477676
28018502|CIUDAD DE GUADALAJARA|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.ciudaddeguadalajara.madrid@educa.madrid.org|917472064|917470938|""|""|""|http://www.educa.madrid.org/cp.ciudaddeguadalajara.madrid|5|Madrid-Capital|28042|450412|4478873|13|del Bergantín|CALLE|21|Barajas|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|11155.201318839821
28018514|AFUERA II|058|CPR FPE|CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA|AFUERA2, S.L. UNIPERSONAL|PRIVADO CONCERTADO|cc.afuera2.madrid@educa.madrid.org|""|913653863|""|""|""|http://www.afuera2.com|5|Madrid-Capital|28005|439515|4473596|11|de San Francisco|CRA|01|Centro|079|Madrid|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|1024.0813010008494
28018563|GONZALEZ CAÑADAS|058|CPR FPE|CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA|GECE S.L.|PRIVADO CONCERTADO|cc.gonzalezcanadas.madrid@educa.madrid.org|""|914489500|914488971|""|""|http://www.educa.madrid.org/cc.gonzalezcanadas.madrid|5|Madrid-Capital|28004|440476|4475395|95|de Fuencarral|CALLE|01|Centro|079|Madrid|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|1121.495052870047
28018708|CIUDAD DE ZARAGOZA|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.ciudaddezaragoz.madrid@educa.madrid.org|912406061|913293756|917477420|""|""|http://www.educa.madrid.org/cp.ciudaddezaragoz.madrid|5|Madrid-Capital|28042|449890|4479044|1|de Manuel Aguilar Muñoz|CALLE|21|Barajas|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|10748.774991688373
28018711|SAN BERNARDO|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|FUNDACION SAN BERNARDO|PRIVADO CONCERTADO|cc.sanbernardo.madrid@educa.madrid.org|913642084|913666413|""|""|""|http://www.educa.madrid.org/cc.sanbernardo.madrid|5|Madrid-Capital|28011|438683|4473298|20-22|del Manzanares|AVDA|10|Latina|079|Madrid|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|1868.986604575048
28018769|ARIES|045|CPR ES|CENTRO PRIVADO DE EDUCACIÓN SECUNDARIA|PEDRO PINEDO CANTON|PRIVADO|admision@academiaaries.com|914316088|914317414|608567386|""|""|http://www.academiaaries.com|5|Madrid-Capital|28001|442077|4474904|10|de Núñez de Balboa|CALLE|04|Salamanca|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|3140.7431384711194
28018897|DIAZ BALAGUER|045|CPR ES|CENTRO PRIVADO DE EDUCACIÓN SECUNDARIA|ACADEMIA DIAZ BALAGUER,S.L.|PRIVADO|secretaria@diaz-balaguer.com|915498168|915443520|915445449|""|""|www.diaz-balaguer.es|5|Madrid-Capital|28015|439149|4476200|77|de Fernando el Católico|CALLE|07|Chamberí|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|783.6235617711474
28018903|JOAQUÍN TURINA|042|IES|INSTITUTO DE EDUCACIÓN SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|ies.joaquinturina.madrid@educa.madrid.org|915336253|915539625|""|""|""|http://www.educa.madrid.org/ies.joaquinturina.madrid|5|Madrid-Capital|28003|439569|4476889|92|de Guzmán el Bueno|CALLE|07|Chamberí|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|2477.925502832215
28018988|VOX|045|CPR ES|CENTRO PRIVADO DE EDUCACIÓN SECUNDARIA|INSTITUTO VOX, S.L. UNIPERSONAL|PRIVADO|institutovox@institutovox.es|915472753|915471763|915471759|""|""|""|5|Madrid-Capital|28013|439850|4474839|59|Gran Vía|CALLE|01|Centro|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|2014.9590170104561
28019038|ESTUDIO|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|FUNDACION ESTUDIO|PRIVADO|colegio@colegio-estudio.com|913071429|913079432|""|""|""|http://www.colegio-estudio.com|5|Madrid-Capital|28023|435065|4480248|11|de Jimena Menéndez Pidal|CALLE|09|Moncloa-Aravaca|079|Madrid|PRIVADO|439602.9362934363|4476838.754826255|5675.898030971728
28019142|CENTRO CULTURAL PALOMERAS|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|CENTRO CULTURAL PALOMERAS, SDAD. COOP. LDA.|PRIVADO CONCERTADO|cc.centroculturalpalomeras.madrid@educa.madrid.org|917863865|917863865|""|""|""|http://www.educa.madrid.org/cc.centroculturalpalomeras.madrid|5|Madrid-Capital|28038|445740|4471459|s/n|de Luis Marín|CALLE|13|Puente de Vallecas|079|Madrid|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|6165.486421458452
28019270|LA INMACULADA|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|CONCEPCIONISTAS MISIONERAS DE LA ENSEÑANZA|PRIVADO CONCERTADO|cc.lainmaculada.madrid@educa.madrid.org|917644191|917634509|917636571|""|""|http://www.educa.madrid.org/cc.lainmaculada.madrid|5|Madrid-Capital|28033|444560|4480591|13|de la Virgen del Carmen|AVDA|16|Hortaleza|079|Madrid|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|7622.7730937445685
28019300|MARIA INMACULADA|045|CPR ES|CENTRO PRIVADO DE EDUCACIÓN SECUNDARIA|RELIGIOSAS DE MARIA INMACULADA|PRIVADO CONCERTADO|cc.minmaculada-riosrosas.madrid@educa.madrid.org|913990637|914410628|""|""|""|http://www.educa.madrid.org/cc.minmaculada-riosrosas.madrid|5|Madrid-Capital|28003|440782|4477051|35|de Ríos Rosas|CALLE|07|Chamberí|079|Madrid|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|2805.514039521395
28019312|EL LAGO|042|IES|INSTITUTO DE EDUCACIÓN SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|ies.ellago.madrid@educa.madrid.org|912749935|914796851|""|""|""|http://www.educa.madrid.org/ies.ellago.madrid|5|Madrid-Capital|28011|437812|4474158|s/n|de la Puerta del Ángel|PASEO|09|Moncloa-Aravaca|079|Madrid|PÚBLICO|440157.3842874543|4474481.943970768|2367.6501329449698
28019348|FEC SANTA JOAQUINA DE VEDRUNA|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|FUNDACION EDUCACION CATOLICA|PRIVADO CONCERTADO|cc.sjvedruna.madrid@educa.madrid.org|917344007|917340690|""|""|""|http://www.educa.madrid.org/cc.sjvedruna.madrid|5|Madrid-Capital|28034|440672|4482959|3|de Costa Brava|TRVA|08|Fuencarral-El Pardo|079|Madrid|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|8674.983715012733
